DayofYear,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District Of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
46.0,28.583333333333332,23.142857142857142,65.0,16.2,58.604651162790695,21.25,21.333333333333332,-1.0,-1.0,32.333333333333336,27.047619047619047,17.0,20.0,35.625,38.25,33.0,39.833333333333336,27.714285714285715,17.666666666666668,35.4,22.833333333333332,37.5,45.53333333333333,25.8,26.666666666666668,26.1,12.909090909090908,15.2,46.0,15.0,31.5,17.142857142857142,32.8,21.705882352941178,-1.0,33.708333333333336,34.42857142857143,24.19047619047619,36.53333333333333,16.428571428571427,20.0,28.666666666666668,21.0,22.384615384615383,36.733333333333334,4.0,31.0,14.0,21.76923076923077,15.08,29.5,35.142857142857146,6.0
47.0,41.857142857142854,45.75,67.0,40.0,51.84,53.5,42.4,36.333333333333336,-1.0,36.5,40.266666666666666,18.5,21.066666666666666,45.0,48.75,45.8,56.8,34.7,34.0,37.5,33.75,46.0,48.25,21.6,29.714285714285715,43.0,24.0,13.0,39.0,30.666666666666668,39.25,31.0,38.13333333333333,43.833333333333336,-1.0,34.75,50.9,23.3,45.629629629629626,6.0,29.0,49.5,24.0,35.2,36.357142857142854,44.0,42.333333333333336,-1.0,38.0,16.64,-1.0,36.54545454545455,-1.0
48.0,32.285714285714285,39.333333333333336,-1.0,34.666666666666664,54.94736842105263,53.0,54.75,53.0,49.0,31.1875,32.13333333333333,13.5,25.266666666666666,50.92857142857143,49.125,54.9,51.5,41.6,38.0,36.8,43.0,51.625,30.0,32.76470588235294,30.0,41.888888888888886,24.8,33.333333333333336,36.0,32.0,49.63636363636363,23.0,43.45454545454545,44.666666666666664,37.5,45.65,45.81818181818182,33.1,54.63333333333333,26.0,37.666666666666664,41.2,41.6,35.06666666666667,39.52173913043478,-1.0,-1.0,-1.0,46.6,20.444444444444443,38.0,41.45454545454545,-1.0
49.0,20.454545454545453,23.25,64.0,29.5,52.357142857142854,15.166666666666666,38.75,43.0,45.0,34.11764705882353,25.272727272727273,10.333333333333334,29.0625,39.2,48.19047619047619,41.166666666666664,32.0,35.76923076923077,34.4375,27.25,39.625,36.44444444444444,31.285714285714285,27.1875,33.285714285714285,26.545454545454547,24.307692307692307,27.833333333333332,18.0,22.0,46.55555555555556,16.0,41.583333333333336,41.0,-1.0,37.24,22.666666666666668,37.76190476190476,49.72,19.714285714285715,20.333333333333332,40.22222222222222,30.6,26.142857142857142,39.13636363636363,7.0,22.0,20.0,40.8125,26.137931034482758,34.36363636363637,33.666666666666664,14.0
50.0,24.428571428571427,14.0,-1.0,-1.0,56.28125,36.0,20.5,35.0,-1.0,31.555555555555557,17.5,16.5,31.705882352941178,31.46153846153846,40.666666666666664,29.2,51.5,43.7,18.75,14.5,23.5,-1.0,22.333333333333332,27.5,29.714285714285715,33.888888888888886,37.125,27.0,27.333333333333332,0.0,39.57142857142857,42.0,26.25,17.133333333333333,36.0,34.31578947368421,23.5,39.5,35.375,19.0,12.0,12.5,34.4,30.76923076923077,25.533333333333335,-1.0,-1.0,-1.0,22.333333333333332,30.275862068965516,43.0,24.454545454545453,14.0
51.0,17.333333333333332,46.5,62.0,-1.0,57.4375,54.666666666666664,16.5,34.0,-1.0,36.27777777777778,15.285714285714286,15.0,33.529411764705884,29.083333333333332,34.0,50.333333333333336,40.0,31.666666666666668,-1.0,18.75,23.6,-1.0,20.0,36.529411764705884,20.333333333333332,25.375,47.125,24.0,27.0,5.0,34.0,44.0,18.0,17.266666666666666,33.0,22.22222222222222,38.9,44.7,36.125,-1.0,7.5,15.0,36.333333333333336,23.642857142857142,24.5,-1.0,-1.0,-1.0,28.666666666666668,35.06666666666667,-1.0,32.833333333333336,-1.0
52.0,25.333333333333332,18.571428571428573,10.0,19.2,55.08108108108108,28.2,17.0,-1.0,-1.0,17.0,24.238095238095237,4.0,34.55555555555556,47.9375,38.8,39.53846153846154,40.8,32.785714285714285,20.0,42.0,23.166666666666668,-1.0,35.2,31.75,29.142857142857142,33.333333333333336,34.25,27.0,33.333333333333336,10.0,30.0,26.11111111111111,27.4,20.0625,-1.0,34.291666666666664,34.833333333333336,47.78260869565217,30.636363636363637,53.125,14.0,20.0,26.0,23.214285714285715,30.857142857142858,47.42857142857143,28.5,41.5,21.5,39.642857142857146,29.636363636363637,44.357142857142854,47.666666666666664
53.0,36.857142857142854,14.25,13.0,-1.0,48.25,53.0,43.0,-1.0,-1.0,43.4,36.733333333333334,12.333333333333334,39.833333333333336,39.0,46.27272727272727,36.5,42.333333333333336,42.3,43.0,-1.0,30.6,50.142857142857146,40.25,39.8235294117647,36.857142857142854,32.111111111111114,39.0,30.666666666666668,37.0,40.5,44.125,46.333333333333336,39.72727272727273,35.75,-1.0,37.73684210526316,42.25,49.13636363636363,43.15,6.0,31.666666666666668,40.25,27.0,32.714285714285715,34.3,60.833333333333336,48.0,-1.0,35.666666666666664,34.46153846153846,-1.0,44.375,-1.0
54.0,49.285714285714285,28.666666666666668,-1.0,33.0,45.86206896551724,-1.0,58.0,-1.0,51.0,46.42857142857143,45.4375,13.666666666666666,37.05555555555556,43.357142857142854,47.5,35.8,44.6,33.2,-1.0,54.25,36.0,55.90909090909091,43.22222222222222,26.375,43.0,38.625,35.0,30.333333333333332,12.0,51.333333333333336,49.27272727272727,18.0,48.083333333333336,44.92307692307692,-1.0,37.31578947368421,38.9,29.8,51.05882352941177,-1.0,41.666666666666664,49.0,9.0,34.13333333333333,29.666666666666668,63.5,60.666666666666664,-1.0,35.75,22.28,-1.0,42.25,-1.0
55.0,35.46153846153846,26.5,34.5,15.8,52.875,14.0,53.0,48.5,-1.0,38.0,36.22727272727273,12.333333333333334,20.875,38.0,42.470588235294116,30.307692307692307,31.666666666666668,29.23076923076923,25.2,55.25,43.5,55.111111111111114,48.90909090909091,18.666666666666668,32.0,22.1,13.2,15.8,33.0,48.333333333333336,56.6,7.714285714285714,55.125,31.875,-1.0,43.04,15.0,30.608695652173914,53.43478260869565,-1.0,29.5,37.285714285714285,18.0,32.333333333333336,21.375,9.0,47.666666666666664,14.0,32.733333333333334,22.791666666666668,43.9,26.545454545454547,-1.0
56.0,23.166666666666668,45.0,18.0,-1.0,52.529411764705884,-1.0,54.6,37.0,37.0,33.22222222222222,20.285714285714285,15.0,29.1875,30.642857142857142,37.666666666666664,22.88888888888889,40.0,27.7,33.5,59.5,27.625,54.6,29.0,13.272727272727273,25.833333333333332,26.875,31.0,20.5,25.0,48.5,47.333333333333336,15.0,49.266666666666666,21.642857142857142,32.0,44.578947368421055,25.333333333333332,42.0,51.275862068965516,21.333333333333332,30.0,23.0,21.0,16.166666666666668,22.875,-1.0,66.66666666666667,-1.0,30.0,30.0,-1.0,14.090909090909092,-1.0
57.0,23.666666666666668,34.0,-1.0,-1.0,52.611111111111114,-1.0,44.75,34.0,35.0,32.166666666666664,21.666666666666668,18.5,32.64705882352941,16.90909090909091,24.333333333333332,19.0,51.0,22.666666666666668,-1.0,52.666666666666664,27.166666666666668,52.285714285714285,10.0,15.153846153846153,22.166666666666668,16.0,28.714285714285715,10.5,18.0,43.666666666666664,49.0,18.0,40.0,22.133333333333333,44.0,25.941176470588236,20.0,40.63636363636363,49.96,7.0,23.0,25.666666666666668,35.0,16.615384615384617,17.666666666666668,-1.0,54.666666666666664,-1.0,33.5,29.384615384615383,-1.0,14.545454545454545,-1.0
58.0,19.375,31.333333333333332,56.0,13.4,51.41379310344828,5.5,10.0,-1.0,-1.0,32.0,17.22222222222222,20.5,36.44444444444444,25.0,25.0,30.846153846153847,31.5,22.23076923076923,21.333333333333332,15.0,11.4,-1.0,5.333333333333333,20.666666666666668,25.333333333333332,16.375,22.272727272727273,17.4,37.0,0.0,38.0,13.857142857142858,11.5,6.0625,47.0,17.59090909090909,8.0,41.82608695652174,16.666666666666668,23.0,5.0,13.0,38.5,12.25,19.5,40.666666666666664,3.0,13.0,10.23076923076923,28.555555555555557,20.0,19.181818181818183,-1.0
59.0,33.0,42.0,70.0,-1.0,54.23076923076923,-1.0,24.0,-1.0,-1.0,60.857142857142854,28.666666666666668,15.5,32.25,29.666666666666668,38.5,39.3,48.0,26.88888888888889,-1.0,-1.0,23.6,38.0,6.0,23.0,36.0,24.25,29.75,18.0,30.5,0.0,38.0,10.0,23.25,16.428571428571427,32.0,30.105263157894736,-1.0,37.857142857142854,33.8,45.0,13.5,21.0,32.0,19.272727272727273,25.77777777777778,67.0,-1.0,-1.0,20.666666666666668,23.52,-1.0,21.1,-1.0
60.0,23.5,36.25,50.5,-1.0,47.75,60.0,19.0,-1.0,-1.0,45.666666666666664,30.642857142857142,21.0,23.333333333333332,26.416666666666668,33.333333333333336,45.4,45.0,34.333333333333336,49.0,40.0,25.333333333333332,37.0,11.0,39.4375,44.57142857142857,31.88888888888889,14.285714285714286,22.666666666666668,32.5,0.0,25.25,14.0,20.666666666666668,15.642857142857142,-1.0,24.944444444444443,52.0,17.7,25.0,32.0,15.5,22.5,19.5,27.153846153846153,25.833333333333332,55.0,-1.0,-1.0,19.0,14.44,-1.0,29.1,-1.0
61.0,53.0,17.0,-1.0,29.4,38.166666666666664,12.0,-1.0,-1.0,-1.0,55.333333333333336,53.0,25.333333333333332,16.4,51.5,35.77777777777778,38.55555555555556,49.0,54.0,18.333333333333332,54.0,-1.0,41.5,39.666666666666664,33.625,61.0,46.5,19.5,11.5,25.0,-1.0,-1.0,28.5,23.666666666666668,22.666666666666668,-1.0,32.857142857142854,36.0,30.045454545454547,32.666666666666664,13.142857142857142,18.0,40.0,17.0,42.18181818181818,28.22222222222222,-1.0,38.0,-1.0,19.5,20.74074074074074,40.0,45.38461538461539,4.0
62.0,52.0,6.5,-1.0,38.666666666666664,44.142857142857146,38.5,55.666666666666664,47.0,-1.0,46.0,58.285714285714285,18.0,23.142857142857142,38.833333333333336,47.9,29.75,28.0,-1.0,40.0,47.0,42.0,49.22222222222222,43.6,20.2,40.333333333333336,33.0,16.666666666666668,8.0,22.0,36.0,53.75,19.0,46.18181818181818,46.888888888888886,-1.0,45.083333333333336,40.833333333333336,30.238095238095237,48.08695652173913,-1.0,41.5,46.0,16.0,39.38461538461539,44.208333333333336,-1.0,40.0,-1.0,42.5,16.5,-1.0,29.583333333333332,-1.0
63.0,56.0,24.75,9.0,50.0,48.666666666666664,12.0,56.75,53.0,-1.0,47.1875,41.46153846153846,15.5,25.1875,34.0,37.714285714285715,25.0,-1.0,40.0,40.44444444444444,55.0,38.0,50.0,38.857142857142854,24.375,46.166666666666664,-1.0,12.6,7.0,30.5,54.0,46.0,21.0,42.76923076923077,30.8,-1.0,32.333333333333336,51.5,27.68421052631579,44.3,36.0,43.5,35.0,16.5,23.625,49.370370370370374,39.0,56.0,-1.0,43.0,13.318181818181818,-1.0,32.27272727272727,-1.0
64.0,31.333333333333332,28.25,19.0,34.75,50.904761904761905,25.0,-1.0,-1.0,-1.0,49.0,35.294117647058826,11.333333333333334,22.857142857142858,40.0,22.5,19.857142857142858,14.0,-1.0,25.8,-1.0,-1.0,-1.0,29.5,20.6,37.0,-1.0,11.5,10.5,17.0,-1.0,32.0,17.0,27.8,16.2,9.0,23.6,47.875,31.40909090909091,17.75,21.857142857142858,24.0,29.0,14.0,20.555555555555557,31.357142857142858,47.0,22.0,20.0,12.75,19.954545454545453,16.0,22.09090909090909,88.0
65.0,-1.0,30.25,27.0,-1.0,55.523809523809526,31.0,-1.0,-1.0,-1.0,41.333333333333336,17.833333333333332,11.5,30.066666666666666,24.0,39.6,21.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.5,19.625,15.0,-1.0,31.625,24.0,29.5,-1.0,49.0,21.0,19.333333333333332,29.333333333333332,-1.0,39.25,48.5,35.54545454545455,38.6,52.0,13.0,20.666666666666668,20.5,13.5,24.0,48.0,-1.0,-1.0,46.0,25.75,-1.0,21.666666666666668,-1.0
66.0,27.0,37.25,-1.0,-1.0,53.294117647058826,49.0,-1.0,39.0,-1.0,26.0,18.5,14.5,36.375,22.0,35.75,19.5,49.0,-1.0,49.5,-1.0,33.0,44.5,30.0,18.8,20.0,22.0,33.25,19.5,14.0,-1.0,45.666666666666664,23.0,28.166666666666668,23.25,30.0,34.0,42.0,28.25,45.416666666666664,65.0,-1.0,17.0,22.0,10.0,31.5,61.0,49.0,-1.0,-1.0,23.75,33.0,16.4,-1.0
67.0,24.0,25.75,-1.0,46.75,38.25,20.0,-1.0,-1.0,-1.0,46.0,23.8,21.666666666666668,26.333333333333332,45.25,32.7,43.55555555555556,53.857142857142854,48.5,33.0,-1.0,-1.0,-1.0,10.5,35.0,41.0,53.0,31.0,33.5,7.0,-1.0,22.0,20.0,19.0,16.0,36.0,26.2,74.55555555555556,20.1,27.833333333333332,32.75,-1.0,40.0,18.0,20.0,39.07692307692308,-1.0,-1.0,-1.0,11.666666666666666,18.962962962962962,17.0,36.81818181818182,11.0
68.0,47.666666666666664,18.75,9.0,52.5,34.6,-1.0,-1.0,-1.0,-1.0,47.25,43.7,18.333333333333332,22.823529411764707,44.0,43.25,58.0,52.6,51.0,49.0,-1.0,23.555555555555557,50.0,34.0,51.416666666666664,53.142857142857146,65.25,23.875,34.5,8.0,44.0,30.0,22.0,25.0,34.5,35.333333333333336,38.5,52.375,28.363636363636363,39.7,40.0,-1.0,49.6,25.5,34.92307692307692,35.333333333333336,-1.0,48.0,-1.0,-1.0,20.22222222222222,-1.0,61.06666666666667,-1.0
69.0,53.5,6.666666666666667,12.0,39.0,32.75,-1.0,-1.0,-1.0,-1.0,39.5,43.4,13.333333333333334,23.0,44.72727272727273,43.5,48.55555555555556,40.5,51.666666666666664,38.0,46.0,-1.0,51.25,47.77777777777778,36.0,42.2,40.333333333333336,21.0,23.0,13.0,46.0,43.6,16.0,45.666666666666664,35.0,49.166666666666664,47.5,36.0,33.0,48.86666666666667,-1.0,-1.0,43.2,25.0,34.666666666666664,31.0,-1.0,46.0,-1.0,46.0,27.0,-1.0,49.0625,-1.0
70.0,40.666666666666664,12.0,15.5,26.4,37.0,-1.0,52.5,45.0,-1.0,45.27272727272727,38.13333333333333,9.666666666666666,19.866666666666667,47.125,36.142857142857146,44.23076923076923,42.0,34.5,33.333333333333336,49.0,31.0,49.55555555555556,24.25,31.625,35.75,43.42857142857143,24.142857142857142,32.166666666666664,20.0,47.0,41.333333333333336,19.0,39.0,25.4,36.2,35.142857142857146,41.5,33.59090909090909,40.785714285714285,19.428571428571427,45.666666666666664,29.0,23.75,20.3,37.833333333333336,-1.0,45.5,18.0,24.75,24.36,26.8,28.09090909090909,7.0
71.0,44.0,38.333333333333336,28.5,30.0,48.375,32.0,-1.0,-1.0,-1.0,44.5,37.583333333333336,8.0,23.214285714285715,61.9375,50.583333333333336,48.7,52.5,46.285714285714285,53.0,-1.0,-1.0,-1.0,42.4,38.75,37.6,71.6,20.571428571428573,31.333333333333332,13.0,-1.0,40.5,17.0,17.0,31.8,22.0,45.25,41.6,26.95,42.76190476190476,-1.0,-1.0,30.5,20.0,28.166666666666668,41.45454545454545,-1.0,24.0,-1.0,26.0,19.0,-1.0,46.92307692307692,65.0
72.0,42.0,30.333333333333332,-1.0,45.0,44.333333333333336,-1.0,-1.0,39.333333333333336,-1.0,49.0,44.714285714285715,13.0,26.733333333333334,45.75,48.416666666666664,52.0,-1.0,40.375,34.0,-1.0,41.333333333333336,39.333333333333336,45.5,30.875,35.666666666666664,36.2,31.285714285714285,15.0,14.0,-1.0,44.0,13.0,33.0,43.625,-1.0,45.666666666666664,43.666666666666664,29.75,50.57692307692308,34.0,-1.0,40.166666666666664,14.5,36.07692307692308,38.333333333333336,-1.0,-1.0,-1.0,39.0,22.583333333333332,-1.0,52.30769230769231,-1.0
73.0,34.333333333333336,39.5,-1.0,20.0,40.625,27.0,-1.0,-1.0,-1.0,41.2,38.73684210526316,12.0,28.875,53.5,32.0,17.833333333333332,-1.0,-1.0,27.571428571428573,-1.0,-1.0,28.5,21.0,20.666666666666668,38.5,31.0,16.8,12.75,13.0,-1.0,46.0,21.0,16.0,41.714285714285715,-1.0,25.5,-1.0,30.545454545454547,18.4,23.0,-1.0,43.111111111111114,16.0,13.285714285714286,39.80952380952381,-1.0,-1.0,-1.0,40.0,21.192307692307693,18.6,18.8,10.0
74.0,50.75,47.5,43.0,-1.0,25.5,32.8,-1.0,-1.0,-1.0,52.833333333333336,47.0,12.0,22.3125,-1.0,33.75,28.75,-1.0,-1.0,29.666666666666668,-1.0,10.0,14.5,29.25,22.714285714285715,38.0,12.5,16.5,17.5,10.0,-1.0,20.0,10.0,17.333333333333332,18.5,-1.0,31.666666666666668,-1.0,15.85,25.5,-1.0,-1.0,38.0,18.333333333333332,13.625,39.666666666666664,-1.0,-1.0,-1.0,-1.0,18.16,-1.0,19.636363636363637,-1.0
75.0,48.5,37.0,42.0,-1.0,30.5,49.4,-1.0,-1.0,-1.0,55.5,42.583333333333336,13.0,20.8,29.0,39.875,29.0,34.5,33.333333333333336,39.0,-1.0,24.0,19.0,7.0,22.625,47.0,35.333333333333336,29.571428571428573,24.5,0.0,-1.0,31.5,18.0,16.0,37.875,26.0,26.0,22.666666666666668,22.2,23.0,-1.0,-1.0,48.285714285714285,24.0,16.875,36.611111111111114,-1.0,-1.0,-1.0,22.0,20.84,-1.0,20.727272727272727,-1.0
76.0,43.63636363636363,30.75,27.0,31.5,27.2,40.25,-1.0,-1.0,-1.0,48.23076923076923,50.470588235294116,15.333333333333334,26.41176470588235,46.86666666666667,37.4,40.53846153846154,38.0,30.0,32.7,-1.0,20.5,32.5,33.22222222222222,24.875,43.833333333333336,46.166666666666664,42.0,23.833333333333332,9.0,-1.0,-1.0,20.0,12.333333333333334,29.0,37.25,33.0,23.375,26.25,34.25,26.0,-1.0,38.0,32.0,23.4,38.36363636363637,-1.0,-1.0,15.0,22.0,30.185185185185187,26.75,37.25,21.0
77.0,55.857142857142854,38.75,-1.0,28.0,29.75,35.166666666666664,36.0,38.0,-1.0,44.36363636363637,57.666666666666664,11.0,27.0,41.27272727272727,40.30769230769231,35.0,36.2,33.857142857142854,31.0,-1.0,28.0,25.0,41.5,28.125,39.833333333333336,44.333333333333336,39.5,23.0,5.0,-1.0,37.666666666666664,23.5,25.5,45.38461538461539,-1.0,40.0,19.666666666666668,29.25,36.526315789473685,31.0,-1.0,51.666666666666664,27.75,21.166666666666668,41.608695652173914,-1.0,-1.0,-1.0,29.0,38.25925925925926,31.0,34.0,-1.0
78.0,48.166666666666664,21.5,8.0,34.0,39.4,44.0,-1.0,-1.0,-1.0,38.888888888888886,60.666666666666664,17.333333333333332,25.8125,41.285714285714285,40.4,36.9,30.0,35.625,31.88888888888889,-1.0,29.333333333333332,18.0,42.5,33.42857142857143,36.666666666666664,34.4,36.285714285714285,20.333333333333332,3.0,-1.0,40.5,15.0,27.2,45.083333333333336,36.0,38.375,-1.0,30.136363636363637,42.08695652173913,78.0,-1.0,47.0,24.4,34.07692307692308,37.72,-1.0,-1.0,-1.0,39.5,38.75,-1.0,48.214285714285715,20.0
79.0,43.0,22.0,12.0,45.0,37.0,-1.0,-1.0,48.333333333333336,49.0,37.0,54.666666666666664,38.5,29.4375,34.833333333333336,33.4,21.666666666666668,-1.0,33.61538461538461,42.13333333333333,15.0,43.333333333333336,11.0,50.714285714285715,26.11111111111111,42.5,22.333333333333332,35.666666666666664,6.666666666666667,12.0,-1.0,34.333333333333336,13.0,24.666666666666668,46.588235294117645,-1.0,31.923076923076923,31.0,37.36363636363637,41.888888888888886,19.0,-1.0,48.5,24.5,38.4375,45.57692307692308,-1.0,-1.0,-1.0,46.75,41.55172413793103,25.0,42.84615384615385,30.333333333333332
80.0,55.0,20.333333333333332,30.0,30.0,33.25,45.8,51.333333333333336,53.0,44.0,36.57142857142857,55.42857142857143,13.666666666666666,30.3125,27.0,21.333333333333332,21.666666666666668,-1.0,30.0,36.8,-1.0,40.0,36.125,22.0,16.0,36.666666666666664,17.0,45.142857142857146,10.5,17.0,-1.0,46.2,15.0,32.666666666666664,45.27272727272727,-1.0,29.0,-1.0,35.904761904761905,45.0,-1.0,39.0,44.6,18.5,27.916666666666668,28.3,-1.0,13.0,-1.0,44.5,39.44827586206897,-1.0,13.25,25.0
81.0,34.0,17.333333333333332,32.0,-1.0,46.5,67.5,-1.0,-1.0,-1.0,32.1,38.142857142857146,11.666666666666666,32.25,29.0,28.666666666666668,27.333333333333332,-1.0,30.5,20.666666666666668,-1.0,16.0,10.0,10.0,18.166666666666668,36.0,26.0,38.5,16.0,18.0,-1.0,30.0,14.0,16.0,13.25,-1.0,28.0,-1.0,35.68181818181818,26.0,-1.0,-1.0,40.333333333333336,18.0,15.555555555555555,24.235294117647058,-1.0,-1.0,-1.0,30.5,37.13793103448276,-1.0,17.285714285714285,14.0
82.0,33.5,13.25,51.0,17.5,44.8,41.0,-1.0,-1.0,-1.0,39.0,36.05555555555556,14.333333333333334,30.375,40.05882352941177,40.0,38.69230769230769,33.0,33.75,31.857142857142858,-1.0,20.5,20.0,18.5,34.75,33.285714285714285,34.0,29.714285714285715,29.6,10.0,-1.0,26.0,20.0,17.0,23.166666666666668,44.0,33.8,28.428571428571427,36.63636363636363,33.2,-1.0,-1.0,26.0,35.0,20.90909090909091,29.818181818181817,-1.0,-1.0,15.0,24.0,35.55555555555556,25.0,39.642857142857146,10.0
83.0,38.75,46.0,-1.0,-1.0,29.5,53.0,-1.0,-1.0,-1.0,38.25,30.333333333333332,19.666666666666668,24.933333333333334,45.5,45.666666666666664,40.714285714285715,29.0,37.833333333333336,32.5,-1.0,10.0,30.666666666666668,38.666666666666664,34.75,42.5,40.8,31.142857142857142,26.0,10.0,-1.0,-1.0,15.0,7.5,21.6,-1.0,42.90909090909091,29.0,16.9,27.8,-1.0,-1.0,29.25,33.75,13.75,40.541666666666664,-1.0,-1.0,-1.0,-1.0,15.636363636363637,-1.0,49.92857142857143,-1.0
84.0,39.666666666666664,34.0,-1.0,36.0,18.75,-1.0,-1.0,-1.0,-1.0,30.857142857142858,31.0,19.0,18.0,58.1764705882353,50.5625,45.22222222222222,37.25,42.5,43.0,-1.0,-1.0,15.0,47.2,35.25,44.0,46.142857142857146,16.0,23.0,1.0,-1.0,43.0,10.0,13.333333333333334,28.363636363636363,28.0,43.785714285714285,38.0,15.8,35.416666666666664,-1.0,12.0,23.6,30.75,19.5,47.3125,-1.0,-1.0,-1.0,-1.0,13.416666666666666,-1.0,56.46153846153846,-1.0
85.0,44.5,31.666666666666668,-1.0,24.6,23.75,-1.0,-1.0,-1.0,-1.0,42.92,34.0,20.666666666666668,16.857142857142858,52.583333333333336,46.5,46.0,-1.0,48.5,50.53846153846154,-1.0,-1.0,40.0,56.61538461538461,29.53846153846154,50.833333333333336,40.25,22.571428571428573,30.666666666666668,5.0,-1.0,31.0,6.0,24.0,7.0,-1.0,46.45454545454545,-1.0,20.35,36.36363636363637,-1.0,-1.0,20.5,20.4,20.666666666666668,49.76470588235294,-1.0,40.0,-1.0,8.6,17.16,26.166666666666668,56.8,6.0
86.0,57.5,22.0,-1.0,53.5,30.4,44.25,-1.0,37.0,-1.0,52.26923076923077,39.0,20.666666666666668,21.0,46.2,45.285714285714285,40.25,45.857142857142854,-1.0,52.22222222222222,-1.0,29.5,47.0,43.6,25.714285714285715,57.0,45.0,20.666666666666668,26.666666666666668,10.0,-1.0,41.0,13.0,23.333333333333332,20.5,-1.0,41.0,50.333333333333336,25.61904761904762,46.5625,-1.0,28.0,19.0,16.0,27.25,55.48,-1.0,-1.0,-1.0,38.0,24.16,-1.0,36.8,-1.0
87.0,57.714285714285715,15.0,-1.0,60.333333333333336,39.25,36.0,-1.0,41.0,-1.0,51.958333333333336,60.93333333333333,22.75,27.5625,47.42857142857143,48.6875,44.44444444444444,69.0,52.666666666666664,40.57142857142857,-1.0,25.0,-1.0,37.857142857142854,38.44444444444444,47.714285714285715,56.333333333333336,24.5,32.666666666666664,11.0,-1.0,-1.0,-1.0,23.333333333333332,49.54545454545455,-1.0,44.54545454545455,66.45454545454545,30.142857142857142,41.75,67.0,-1.0,49.8,13.0,55.46153846153846,53.11538461538461,-1.0,-1.0,-1.0,29.0,22.46153846153846,-1.0,43.92307692307692,-1.0
88.0,54.25,14.5,22.0,43.42857142857143,43.2,8.0,33.0,-1.0,-1.0,52.529411764705884,57.85,15.333333333333334,23.2,49.53846153846154,48.8421052631579,25.125,50.0,52.714285714285715,57.8125,-1.0,38.666666666666664,45.8,29.88888888888889,18.0,59.42857142857143,45.2,19.5,21.0,17.0,-1.0,37.5,21.0,21.25,60.0625,-1.0,45.25,40.0,23.85,37.55555555555556,-1.0,-1.0,56.44444444444444,15.5,52.4,44.875,-1.0,-1.0,18.0,45.54545454545455,12.695652173913043,44.875,25.285714285714285,5.0
89.0,51.0,13.0,28.0,-1.0,32.4,-1.0,-1.0,39.0,35.0,49.357142857142854,56.5,15.333333333333334,15.8,-1.0,15.25,12.0,46.0,-1.0,-1.0,-1.0,28.666666666666668,-1.0,3.0,14.166666666666666,47.25,22.0,18.875,18.0,17.0,-1.0,17.0,16.0,4.0,55.857142857142854,-1.0,20.0,-1.0,15.05,36.27272727272727,18.0,-1.0,56.857142857142854,17.0,10.0,32.333333333333336,-1.0,-1.0,-1.0,47.0,10.347826086956522,-1.0,8.25,-1.0
90.0,50.25,16.5,-1.0,-1.0,34.285714285714285,-1.0,-1.0,36.0,-1.0,48.7,43.25,19.333333333333332,13.333333333333334,-1.0,17.5,24.333333333333332,65.75,-1.0,52.2,-1.0,22.0,-1.0,0.0,17.25,43.0,48.0,14.0,30.0,8.0,-1.0,37.333333333333336,15.0,18.25,11.0,-1.0,9.5,58.25,11.947368421052632,32.0,-1.0,-1.0,29.0,9.0,26.0,43.63157894736842,-1.0,-1.0,-1.0,-1.0,10.333333333333334,-1.0,17.333333333333332,-1.0
91.0,39.5,24.0,-1.0,19.4,33.42857142857143,14.0,-1.0,-1.0,-1.0,41.17391304347826,45.07142857142857,12.333333333333334,12.0,32.75,26.333333333333332,33.714285714285715,64.5,-1.0,28.25,-1.0,14.0,-1.0,8.5,18.2,34.0,51.0,13.666666666666666,53.5,0.0,-1.0,-1.0,19.0,6.0,15.333333333333334,-1.0,22.0,44.0,13.85,19.5,-1.0,-1.0,38.0,19.0,12.571428571428571,20.333333333333332,11.0,-1.0,-1.0,16.6,11.565217391304348,14.8,21.666666666666668,4.0
92.0,-1.0,27.25,-1.0,-1.0,35.25,-1.0,-1.0,-1.0,-1.0,29.0,19.833333333333332,8.666666666666666,13.4,39.333333333333336,37.0,38.666666666666664,63.25,28.0,-1.0,-1.0,17.0,-1.0,26.75,14.714285714285714,38.0,56.75,23.285714285714285,48.333333333333336,7.0,-1.0,-1.0,22.0,14.0,9.5,31.0,23.75,49.0,18.875,18.25,-1.0,-1.0,-1.0,34.0,16.875,25.285714285714285,-1.0,-1.0,-1.0,17.0,14.583333333333334,-1.0,25.5,-1.0
