congress_number,icpsr_id,state_code,congress_district,state_name,party_code,occupancy,last_means_of_office,name,x_dimension,alt_dimension,log_likelihood,num_votes,num_classification_factors,geometric_mean_probability
100,11000,41,4,ALABAMA,100,0,1,BEVILL  T,-0.213,0.976,-133.71452,693,55,0.825
100,14419,41,5,ALABAMA,100,0,1,FLIPPO  R,-0.175,0.834,-184.24231,699,76,0.768
100,15022,41,6,ALABAMA,100,0,1,ERDREICH  B,-0.06,0.372,-227.00482,767,105,0.744
100,15416,41,7,ALABAMA,100,0,1,HARRIS  C,-0.085,0.593,-198.22038,750,97,0.768
100,14066,81,1,ALASKA,200,0,1,YOUNG  D,0.279,-0.005,-410.2098,698,223,0.556
100,15440,61,1,ARIZONA,200,0,1,RHODES  J,0.407,-0.249,-201.60073,765,85,0.768
100,10566,61,2,ARIZONA,100,0,1,UDALL  M,-0.387,0.008,-107.85766,696,38,0.856
100,14454,61,3,ARIZONA,200,0,1,STUMP  B,0.703,0.203,-130.15956,757,45,0.842
100,15429,61,4,ARIZONA,200,0,1,KYL  J,0.548,-0.455,-163.24153,750,69,0.804
100,15105,61,5,ARIZONA,200,1,1,KOLBE  J,0.351,-0.534,-232.28221,757,99,0.736
100,12000,42,1,ARKANSA,100,0,1,ALEXANDER,-0.41,0.819,-111.54618,680,41,0.849
100,15122,42,2,ARKANSA,100,1,1,ROBINSON  T,-0.013,0.423,-277.35846,755,139,0.693
100,11020,42,3,ARKANSA,200,0,1,HAMMERSCHMI,0.253,0.239,-276.58927,740,120,0.688
100,14601,42,4,ARKANSA,100,0,1,ANTHONY  B,-0.254,0.484,-112.74451,715,42,0.854
100,15009,71,1,CALIFOR,100,0,1,BOSCO  D,-0.271,-0.024,-162.96327,682,61,0.787
100,15420,71,2,CALIFOR,200,0,1,HERGER  W,0.551,0.117,-215.03041,762,91,0.754
100,14649,71,3,CALIFOR,100,0,1,MATSUI  R,-0.404,-0.03,-86.04208,729,32,0.889
100,14624,71,4,CALIFOR,100,0,1,FAZIO  V,-0.455,0.36,-79.37374,742,24,0.899
100,15448,71,5,CALIFOR,100,2,2,PELOSI N,-0.494,-0.195,-65.28861,610,25,0.898
100,15011,71,6,CALIFOR,100,0,1,BOXER  B,-0.45,-0.423,-98.88939,709,45,0.87
100,14256,71,7,CALIFOR,100,0,1,MILLER  G,-0.552,-0.398,-112.31766,708,50,0.853
100,13011,71,8,CALIFOR,100,0,1,DELLUMS  R,-0.644,-0.646,-80.94981,725,28,0.894
100,14053,71,9,CALIFOR,100,0,1,STARK  F,-0.631,-0.605,-107.87402,670,45,0.851
100,10583,71,10,CALIFOR,100,0,1,EDWARDS  D,-0.599,-0.419,-86.98835,736,34,0.889
100,14837,71,11,CALIFOR,100,0,1,LANTOS  T,-0.376,-0.033,-92.67122,739,45,0.882
100,15428,71,12,CALIFOR,200,0,1,KONNYU  E,0.372,-0.345,-227.84236,670,91,0.712
100,14257,71,13,CALIFOR,100,0,1,MINETA  N,-0.479,-0.01,-93.85164,745,35,0.882
100,14660,71,14,CALIFOR,200,0,1,SHUMWAY  N,0.556,0.39,-223.01705,759,106,0.745
100,14613,71,15,CALIFOR,100,0,1,COELHO  A,-0.413,0.344,-68.08153,730,19,0.911
100,14444,71,16,CALIFOR,100,0,1,PANETTA  L,-0.258,-0.186,-129.36429,741,56,0.84
100,14652,71,17,CALIFOR,200,0,1,PASHAYAN  C,0.282,-0.232,-319.38636,743,153,0.651
100,15032,71,18,CALIFOR,100,0,1,LEHMAN  R,-0.27,-0.036,-96.78341,723,34,0.875
100,14071,71,19,CALIFOR,200,0,1,LAGOMARSINO,0.378,-0.267,-206.62874,768,88,0.764
100,14669,71,20,CALIFOR,200,0,1,THOMAS  W,0.371,-0.277,-232.07263,737,107,0.73
100,15413,71,21,CALIFOR,200,0,1,GALLEGLY  E,0.402,-0.1,-173.90873,753,57,0.794
100,14040,71,22,CALIFOR,200,0,1,MOORHEAD  C,0.465,-0.119,-170.25848,751,72,0.797
100,14405,71,23,CALIFOR,100,0,1,BEILENSON,-0.44,-0.605,-190.8122,717,69,0.766
100,14280,71,24,CALIFOR,100,0,1,WAXMAN  H,-0.473,-0.343,-82.11958,671,33,0.885
100,10621,71,25,CALIFOR,100,0,1,ROYBAL  E,-0.61,-0.141,-87.27674,719,31,0.886
100,15005,71,26,CALIFOR,100,0,1,BERMAN  H,-0.404,-0.286,-87.54456,716,37,0.885
100,15034,71,27,CALIFOR,100,0,1,LEVINE  M,-0.436,-0.24,-80.45535,744,31,0.898
100,14620,71,28,CALIFOR,100,0,1,DIXON  J,-0.458,-0.076,-63.02621,650,18,0.908
100,10595,71,29,CALIFOR,100,0,1,HAWKINS  A,-0.517,-0.369,-114.33305,673,41,0.844
100,14879,71,30,CALIFOR,100,0,1,MARTINEZ  M,-0.341,0.106,-104.43852,720,39,0.865
100,14816,71,31,CALIFOR,100,0,1,DYMALLY  M,-0.685,-0.039,-91.33169,672,36,0.873
100,12001,71,32,CALIFOR,100,0,1,ANDERSON  G,-0.269,-0.052,-209.23552,712,73,0.745
100,14813,71,33,CALIFOR,200,0,1,DREIER  D,0.478,-0.084,-195.03162,751,81,0.771
100,15070,71,34,CALIFOR,100,0,1,TORRES  E,-0.487,0.012,-91.26329,750,34,0.885
100,14644,71,35,CALIFOR,200,0,1,LEWIS  J,0.348,-0.101,-255.40546,659,111,0.679
100,10573,71,36,CALIFOR,100,0,1,BROWN  G,-0.506,-0.028,-90.89712,636,34,0.867
100,15040,71,37,CALIFOR,200,0,1,MCCANDLESS,0.474,-0.225,-190.84035,692,74,0.759
100,14414,71,38,CALIFOR,200,1,1,DORNAN  R,0.49,-0.111,-204.02074,701,88,0.747
100,14616,71,39,CALIFOR,200,0,1,DANNEMEYER,0.691,-0.24,-128.75018,743,52,0.841
100,14403,71,40,CALIFOR,200,0,1,BADHAM  R,0.541,0.084,-168.36158,575,65,0.746
100,14839,71,41,CALIFOR,200,0,1,LOWERY  B,0.33,-0.254,-269.10904,724,111,0.69
100,14647,71,42,CALIFOR,200,0,1,LUNGREN  D,0.497,-0.054,-203.28517,700,94,0.748
100,15051,71,43,CALIFOR,200,0,1,PACKARD  R,0.419,0.152,-211.10163,752,91,0.755
100,15004,71,44,CALIFOR,100,0,1,BATES  J,-0.279,-0.682,-231.60925,719,89,0.725
100,14835,71,45,CALIFOR,200,0,1,HUNTER  D,0.47,0.02,-198.47586,715,84,0.758
100,14051,62,1,COLORAD,100,0,1,SCHROEDER,-0.225,-0.974,-325.28209,755,181,0.65
100,15443,62,2,COLORAD,100,0,1,SKAGGS  D,-0.355,-0.187,-194.11556,755,79,0.773
100,15407,62,3,COLORAD,100,0,1,CAMPBELL  B,-0.141,0.07,-191.34962,737,77,0.771
100,14803,62,4,COLORAD,200,0,1,BROWN  H,0.511,-0.762,-300.44177,744,117,0.668
100,15419,62,5,COLORAD,200,0,1,HEFLEY  J,0.591,0.13,-282.0827,754,133,0.688
100,15058,62,6,COLORAD,200,0,1,SCHAEFER  D,0.479,-0.123,-251.6821,742,100,0.712
100,14877,1,1,CONNECT,100,0,1,KENNELLY  B,-0.346,-0.13,-109.90982,741,53,0.862
100,14825,1,2,CONNECT,100,0,1,GEJDENSON,-0.416,-0.486,-101.36446,745,40,0.873
100,15045,1,3,CONNECT,100,0,1,MORRISON  B,-0.396,-0.59,-134.43042,737,54,0.833
100,13029,1,4,CONNECT,200,1,1,MCKINNEY  S,-0.006,-0.609,-14.40576,48,5,0.741
100,15449,1,4,CONNECT,200,2,2,SHAYS  C,0.129,-0.992,-192.33336,505,91,0.683
100,15123,1,5,CONNECT,200,1,1,ROWLAND  G,0.169,-0.399,-283.13199,756,120,0.688
100,15028,1,6,CONNECT,200,0,1,JOHNSON  N,0.122,-0.513,-324.03437,747,171,0.648
100,15015,11,1,DELAWAR,100,0,1,CARPER  T,-0.174,-0.222,-255.95201,753,113,0.712
100,14636,43,1,FLORIDA,100,0,1,HUTTO  E,-0.007,0.732,-176.24775,739,82,0.788
100,95415,43,2,FLORIDA,100,0,1,GRANT  B,-0.218,0.958,-144.1717,730,60,0.821
100,633,43,3,FLORIDA,100,0,1,BENNETT  C,-0.088,0.421,-266.94867,771,126,0.707
100,12007,43,4,FLORIDA,100,0,1,CHAPPELL  B,-0.098,0.916,-161.15087,704,71,0.795
100,14842,43,5,FLORIDA,200,0,1,MCCOLLUM  B,0.377,-0.101,-215.52213,710,99,0.738
100,15038,43,6,FLORIDA,100,0,1,MACKAY  B,-0.13,-0.117,-173.32372,559,71,0.733
100,10588,43,7,FLORIDA,100,0,1,GIBBONS  S,-0.233,0.17,-247.89148,727,99,0.711
100,13047,43,8,FLORIDA,200,0,1,YOUNG  C,0.325,-0.112,-245.55444,722,121,0.712
100,15006,43,9,FLORIDA,200,0,1,BILIRAKIS,0.382,-0.219,-233.71487,744,103,0.73
100,14428,43,10,FLORIDA,200,0,1,IRELAND  A,0.42,-0.312,-175.30415,714,68,0.782
100,14651,43,11,FLORIDA,100,0,1,NELSON  C,-0.189,0.314,-247.26336,765,119,0.724
100,15035,43,12,FLORIDA,200,0,1,LEWIS  T,0.387,-0.324,-175.69528,751,73,0.791
100,15037,43,13,FLORIDA,200,0,1,MACK  C,0.466,-0.321,-113.04367,522,49,0.805
100,14648,43,14,FLORIDA,100,0,1,MICA  D,-0.184,0.363,-103.93956,510,45,0.816
100,14860,43,15,FLORIDA,200,0,1,SHAW  C,0.3,-0.142,-235.21286,738,121,0.727
100,15062,43,16,FLORIDA,100,0,1,SMITH  L,-0.355,0.075,-93.96293,691,28,0.873
100,14029,43,17,FLORIDA,100,0,1,LEHMAN  W,-0.483,-0.001,-87.7353,756,32,0.89
100,7333,43,18,FLORIDA,100,0,1,PEPPER  C,-0.422,0.357,-121.84882,640,51,0.827
100,3078,43,19,FLORIDA,100,0,1,FASCELL  D,-0.4,0.229,-109.04121,742,41,0.863
100,15069,44,1,GEORGIA,100,0,1,THOMAS  L,-0.14,0.673,-147.38008,747,58,0.821
100,14831,44,2,GEORGIA,100,0,1,HATCHER  C,-0.202,0.722,-134.02228,698,59,0.825
100,15053,44,3,GEORGIA,100,0,1,RAY  R,0.035,0.56,-182.77998,550,79,0.717
100,15120,44,4,GEORGIA,200,1,1,SWINDALL  P,0.513,-0.289,-149.73166,730,66,0.815
100,15431,44,5,GEORGIA,100,0,1,LEWIS  J,-0.587,-0.239,-85.33841,745,39,0.892
100,14627,44,6,GEORGIA,200,0,1,GINGRICH  N,0.377,-0.257,-158.71433,696,52,0.796
100,15081,44,7,GEORGIA,100,0,1,DARDEN  G,-0.161,0.691,-176.15268,759,78,0.793
100,15057,44,8,GEORGIA,100,0,1,ROWLAND  J,-0.127,0.616,-154.36084,748,67,0.814
100,14429,44,9,GEORGIA,100,0,1,JENKINS  E,-0.116,0.678,-165.75899,716,74,0.793
100,14404,44,10,GEORGIA,100,0,1,BARNARD  D,-0.028,0.639,-229.83309,676,102,0.712
100,15441,82,1,HAWAII,200,0,1,SAIKI  P,0.096,-0.371,-295.27395,737,136,0.67
100,14400,82,2,HAWAII,100,0,1,AKAKA  D,-0.419,0.273,-91.02656,727,30,0.882
100,14809,63,1,IDAHO,200,0,1,CRAIG  L,0.494,-0.014,-202.47393,736,85,0.759
100,15117,63,2,IDAHO,100,0,1,STALLINGS,-0.084,0.224,-216.96344,733,104,0.744
100,15079,21,1,ILLINOI,100,0,1,HAYES  C,-0.656,-0.395,-76.42938,742,29,0.902
100,14856,21,2,ILLINOI,100,0,1,SAVAGE  G,-0.671,-0.39,-100.53857,692,35,0.865
100,14271,21,3,ILLINOI,100,0,1,RUSSO  M,-0.192,-0.209,-258.62347,713,110,0.696
100,15409,21,4,ILLINOI,200,0,1,DAVIS  J,0.393,-0.603,-275.72672,743,116,0.69
100,15036,21,5,ILLINOI,100,0,1,LIPINSKI  W,-0.176,0.3,-221.79256,673,95,0.719
100,14239,21,6,ILLINOI,200,0,1,HYDE  H,0.312,-0.18,-255.89031,732,111,0.705
100,14068,21,7,ILLINOI,100,0,1,COLLINS  C,-0.552,-0.218,-78.6559,715,30,0.896
100,8080,21,8,ILLINOI,100,0,1,ROSTENKOWSK,-0.39,0.246,-105.00262,647,50,0.85
100,10421,21,9,ILLINOI,100,0,1,YATES  S,-0.494,-0.494,-109.87396,721,45,0.859
100,14677,21,10,ILLINOI,200,0,1,PORTER  J,0.217,-0.604,-307.02192,739,150,0.66
100,10703,21,11,ILLINOI,100,0,1,ANNUNZIO  F,-0.398,0.351,-86.80864,627,34,0.871
100,12041,21,12,ILLINOI,200,0,1,CRANE  P,0.739,0.023,-113.61234,709,42,0.852
100,15098,21,13,ILLINOI,200,1,1,FAWELL  H,0.332,-0.616,-412.53356,762,188,0.582
100,15417,21,14,ILLINOI,200,0,1,HASTERT  JD,0.443,-0.122,-199.05353,754,91,0.768
100,14033,21,15,ILLINOI,200,0,1,MADIGAN  E,0.247,-0.396,-266.48336,714,120,0.689
100,14841,21,16,ILLINOI,200,0,1,MARTIN  L,0.345,-0.67,-193.69087,720,83,0.764
100,15023,21,17,ILLINOI,100,0,1,EVANS  L,-0.454,-0.181,-91.76616,758,37,0.886
100,6455,21,18,ILLINOI,200,0,1,MICHEL  R,0.372,-0.157,-238.23928,713,94,0.716
100,15088,21,19,ILLINOI,100,1,1,BRUCE  T,-0.268,-0.032,-147.30368,761,65,0.824
100,15021,21,20,ILLINOI,100,0,1,DURBIN  D,-0.366,-0.39,-145.4272,757,60,0.825
100,7610,21,21,ILLINOI,100,0,1,PRICE  M,-0.429,0.346,-69.99139,441,32,0.853
100,15453,21,21,ILLINOI,100,2,2,COSTELLO  J,-0.317,0.657,-18.37563,115,5,0.852
100,15101,21,22,ILLINOI,100,1,1,GRAY  K,-0.438,0.615,-80.57991,642,36,0.882
100,15124,22,1,INDIANA,100,1,1,VISCLOSKY,-0.404,0.257,-175.40582,768,70,0.796
100,14274,22,2,INDIANA,100,0,1,SHARP  P,-0.166,-0.283,-193.49455,741,84,0.77
100,14834,22,3,INDIANA,200,0,1,HILER  J,0.413,-0.35,-179.93187,740,71,0.784
100,14806,22,4,INDIANA,200,0,1,COATS  D,0.375,-0.227,-275.68911,759,134,0.695
100,15426,22,5,INDIANA,100,0,1,JONTZ  J,-0.357,-0.286,-152.59198,768,66,0.82
100,15014,22,6,INDIANA,200,0,1,BURTON  D,0.585,-0.026,-144.68235,749,60,0.824
100,11036,22,7,INDIANA,200,0,1,MYERS  J,0.236,0.254,-261.51224,722,127,0.696
100,15041,22,8,INDIANA,100,1,1,MCCLOSKEY,-0.336,0.094,-118.77675,748,47,0.853
100,10732,22,9,INDIANA,100,0,1,HAMILTON  L,-0.171,-0.053,-184.02891,769,84,0.787
100,10742,22,10,INDIANA,100,0,1,JACOBS  A,-0.07,-0.846,-432.43017,739,232,0.557
100,14432,31,1,IOWA,200,0,1,LEACH  J,0.141,-0.79,-307.4337,730,127,0.656
100,14668,31,2,IOWA,200,0,1,TAUKE  T,0.27,-0.775,-327.5922,741,150,0.643
100,15435,31,3,IOWA,100,0,1,NAGLE  D,-0.349,-0.052,-136.39599,729,58,0.829
100,8672,31,4,IOWA,100,0,1,SMITH  N,-0.313,0.174,-164.37692,714,76,0.794
100,15106,31,5,IOWA,200,1,1,LIGHTFOOT,0.391,-0.211,-230.63942,723,107,0.727
100,15414,31,6,IOWA,200,0,1,GRANDY  F,0.283,-0.465,-322.98481,761,146,0.654
100,14852,32,1,KANSAS,200,0,1,ROBERTS  P,0.415,-0.102,-241.76154,726,98,0.717
100,15061,32,2,KANSAS,100,0,1,SLATTERY  J,-0.099,-0.04,-263.72597,751,114,0.704
100,15109,32,3,KANSAS,200,1,1,MEYERS  J,0.208,-0.541,-297.276,751,153,0.673
100,14422,32,4,KANSAS,100,0,1,GLICKMAN  D,-0.133,-0.149,-219.22393,747,94,0.746
100,14670,32,5,KANSAS,200,0,1,WHITTAKER,0.346,-0.318,-235.84085,737,108,0.726
100,14237,51,1,KENTUCK,100,0,1,HUBBARD  C,-0.038,0.476,-244.84977,719,117,0.711
100,6845,51,2,KENTUCK,100,0,1,NATCHER  W,-0.288,0.575,-122.05874,771,41,0.854
100,13024,51,3,KENTUCK,100,0,1,MAZZOLI  R,-0.186,-0.016,-189.81307,769,77,0.781
100,15406,51,4,KENTUCK,200,0,1,BUNNING  J,0.521,-0.049,-170.00771,748,69,0.797
100,14854,51,5,KENTUCK,200,0,1,ROGERS  H,0.332,0.072,-276.34319,746,147,0.69
100,14635,51,6,KENTUCK,200,0,1,HOPKINS  L,0.347,-0.242,-256.70931,761,112,0.714
100,15228,51,7,KENTUCK,100,1,1,PERKINS  C,-0.56,0.793,-153.40013,770,66,0.819
100,14469,45,1,LOUISIA,200,0,1,LIVINGSTON,0.326,0.109,-209.98806,552,97,0.684
100,14067,45,2,LOUISIA,100,0,1,BOGGS  C,-0.359,0.501,-113.70297,727,42,0.855
100,14679,45,3,LOUISIA,100,0,1,TAUZIN  W,0.03,0.568,-167.27733,568,76,0.745
100,14853,45,4,LOUISIA,100,1,1,ROEMER  C,0.178,-0.415,-104.07041,155,48,0.511
100,15451,45,4,LOUISIA,200,2,2,MCCRERY  J,0.362,0.08,-78.13331,287,35,0.762
100,14427,45,5,LOUISIA,100,0,1,HUCKABY  J,-0.009,0.507,-218.56168,707,101,0.734
100,15401,45,6,LOUISIA,200,0,1,BAKER  R,0.423,0.022,-219.92614,712,104,0.734
100,15418,45,7,LOUISIA,100,0,1,HAYES  J,-0.057,0.755,-213.43545,715,100,0.742
100,15422,45,8,LOUISIA,200,0,1,HOLLOWAY  C,0.475,0.004,-256.47785,716,124,0.699
100,15404,2,1,MAINE,100,0,1,BRENNAN  J,-0.308,-0.245,-115.77285,749,48,0.857
100,14661,2,2,MAINE,200,0,1,SNOWE  O,0.091,-0.548,-277.74771,763,110,0.695
100,14817,52,1,MARYLAN,100,0,1,DYSON  R,-0.104,0.471,-211.339,717,92,0.745
100,15086,52,2,MARYLAN,200,1,1,BENTLEY  H,0.276,-0.362,-300.96799,714,148,0.656
100,15408,52,3,MARYLAN,100,0,1,CARDIN  B,-0.33,-0.266,-99.50057,746,39,0.875
100,15432,52,4,MARYLAN,100,0,1,MCMILLEN  T,-0.214,0.082,-119.62307,771,44,0.856
100,14873,52,5,MARYLAN,100,0,1,HOYER  S,-0.38,0.129,-89.91784,752,38,0.887
100,14608,52,6,MARYLAN,100,0,1,BYRON  B,-0.024,0.516,-211.52482,734,92,0.75
100,15433,52,7,MARYLAN,100,0,1,MFUME  K,-0.446,-0.496,-102.38185,748,43,0.872
100,15434,52,8,MARYLAN,200,0,1,MORELLA  C,-0.018,-0.893,-296.78309,748,147,0.672
100,2009,3,1,MASSACH,200,0,1,CONTE  S,-0.023,-0.683,-276.58606,745,136,0.69
100,830,3,2,MASSACH,100,0,1,BOLAND  E,-0.306,-0.104,-102.95582,666,45,0.857
100,14216,3,3,MASSACH,100,0,1,EARLY  J,-0.254,-0.409,-173.15728,681,63,0.775
100,14824,3,4,MASSACH,100,0,1,FRANK  B,-0.499,-0.534,-162.67122,733,63,0.801
100,15084,3,5,MASSACH,100,1,1,ATKINS  C,-0.407,-0.388,-83.83636,739,30,0.893
100,14650,3,6,MASSACH,100,0,1,MAVROULES,-0.342,-0.023,-89.00228,706,41,0.882
100,14435,3,7,MASSACH,100,0,1,MARKEY  E,-0.498,-0.464,-68.87951,744,22,0.912
100,15427,3,8,MASSACH,100,0,1,KENNEDY  J,-0.413,-0.453,-110.13625,747,43,0.863
100,14039,3,9,MASSACH,100,0,1,MOAKLEY  J,-0.418,-0.054,-73.94646,741,23,0.905
100,14055,3,10,MASSACH,100,0,1,STUDDS  G,-0.444,-0.593,-77.72591,742,26,0.901
100,14621,3,11,MASSACH,100,0,1,DONNELLY  B,-0.291,-0.046,-158.48518,703,64,0.798
100,10713,23,1,MICHIGA,100,0,1,CONYERS  J,-0.66,-0.465,-83.15709,657,28,0.881
100,14446,23,2,MICHIGA,200,0,1,PURSELL  C,0.12,-0.557,-284.26141,716,125,0.672
100,14673,23,3,MICHIGA,100,0,1,WOLPE  H,-0.374,-0.466,-90.51699,743,37,0.885
100,15446,23,4,MICHIGA,200,0,1,UPTON  F,0.337,-0.402,-248.43957,770,111,0.724
100,15103,23,5,MICHIGA,200,1,1,HENRY  P,0.264,-0.773,-286.05572,756,133,0.685
100,14210,23,6,MICHIGA,100,0,1,CARR  B,-0.254,-0.342,-209.4954,723,96,0.748
100,14430,23,7,MICHIGA,100,0,1,KILDEE  D,-0.385,0.011,-109.08828,771,44,0.868
100,14075,23,8,MICHIGA,100,0,1,TRAXLER  B,-0.33,0.126,-115.34218,704,56,0.849
100,10794,23,9,MICHIGA,200,0,1,VANDERJAGT,0.247,-0.226,-220.93403,690,89,0.726
100,15114,23,10,MICHIGA,200,1,1,SCHUETTE  B,0.28,-0.467,-258.34747,751,120,0.709
100,14618,23,11,MICHIGA,200,0,1,DAVIS  R,0.098,-0.146,-279.45931,716,122,0.677
100,14407,23,12,MICHIGA,100,0,1,BONIOR  D,-0.547,-0.006,-70.15146,741,19,0.91
100,14681,23,13,MICHIGA,100,0,1,CROCKETT  G,-0.651,-0.414,-100.49491,653,41,0.857
100,14833,23,14,MICHIGA,100,0,1,HERTEL  D,-0.345,-0.223,-150.34454,761,64,0.821
100,10727,23,15,MICHIGA,100,0,1,FORD  W,-0.516,0.098,-112.67024,701,39,0.852
100,2605,23,16,MICHIGA,100,0,1,DINGELL  J,-0.448,0.313,-81.87245,698,30,0.889
100,15033,23,17,MICHIGA,100,0,1,LEVIN  S,-0.379,-0.075,-74.21487,758,26,0.907
100,1087,23,18,MICHIGA,200,0,1,BROOMFIELD,0.227,-0.309,-278.2649,718,131,0.679
100,15052,33,1,MINNESO,100,0,1,PENNY  T,-0.051,-0.502,-532.40088,769,271,0.5
100,14868,33,2,MINNESO,200,0,1,WEBER  V,0.381,-0.544,-234.22968,757,109,0.734
100,13015,33,3,MINNESO,200,0,1,FRENZEL  B,0.353,-0.815,-378.02848,713,182,0.588
100,14458,33,4,MINNESO,100,0,1,VENTO  B,-0.472,-0.376,-97.70786,754,37,0.878
100,14656,33,5,MINNESO,100,0,1,SABO  M,-0.516,-0.317,-91.91032,745,42,0.884
100,15059,33,6,MINNESO,100,0,1,SIKORSKI  G,-0.217,-0.976,-264.90781,764,131,0.707
100,14466,33,7,MINNESO,200,0,1,STANGELAND,0.346,-0.18,-248.52725,731,110,0.712
100,14265,33,8,MINNESO,100,0,1,OBERSTAR  J,-0.553,0.304,-121.07095,749,53,0.851
100,10075,46,1,MISSISS,100,0,1,WHITTEN  J,-0.161,0.987,-201.90027,732,98,0.759
100,15411,46,2,MISSISS,100,0,1,ESPY  M,-0.386,0.432,-92.44518,692,35,0.875
100,11035,46,3,MISSISS,100,0,1,MONTGOMERY,0.017,1,-181.49602,745,79,0.784
100,14874,46,4,MISSISS,100,0,1,DOWDY  W,-0.259,0.724,-81.92059,481,28,0.843
100,14031,46,5,MISSISS,200,0,1,LOTT  T,0.39,0.194,-200.45738,639,102,0.731
100,12009,34,1,MISSOUR,100,0,1,CLAY  W,-0.49,-0.872,-213.29203,637,93,0.715
100,15405,34,2,MISSOUR,200,0,1,BUECHNER J,0.33,-0.561,-245.87031,749,105,0.72
100,14421,34,3,MISSOUR,100,0,1,GEPHARDT  R,-0.416,0.245,-68.54608,382,22,0.836
100,14451,34,4,MISSOUR,100,0,1,SKELTON  I,-0.172,0.724,-205.74855,712,90,0.749
100,15076,34,5,MISSOUR,100,0,1,WHEAT  A,-0.465,-0.73,-182.82019,760,73,0.786
100,14410,34,6,MISSOUR,200,0,1,COLEMAN  E,0.262,-0.265,-230.23721,741,97,0.733
100,14057,34,7,MISSOUR,200,0,1,TAYLOR  G,0.328,0.442,-175.99552,661,65,0.766
100,14819,34,8,MISSOUR,200,0,1,EMERSON  B,0.332,-0.125,-241.06891,741,113,0.722
100,14459,34,9,MISSOUR,100,0,1,VOLKMER  H,-0.196,0.329,-256.13295,750,91,0.711
100,14672,64,1,MONTANA,100,0,1,WILLIAMS  P,-0.315,-0.138,-189.65852,655,67,0.749
100,14437,64,2,MONTANA,200,0,1,MARLENEE  R,0.393,-0.212,-261.13645,716,114,0.694
100,14605,35,1,NEBRASK,200,0,1,BEREUTER  D,0.231,-0.347,-321.54523,763,135,0.656
100,14810,35,2,NEBRASK,200,0,1,DAUB  H,0.391,-0.322,-188.46713,662,83,0.752
100,14276,35,3,NEBRASK,200,0,1,SMITH  V,0.238,0.033,-268.67983,765,126,0.704
100,15403,65,1,NEVADA,100,0,1,BILBRAY  J,-0.184,0.258,-180.89561,746,75,0.785
100,15075,65,2,NEVADA,200,0,1,VUCANOVICH,0.441,-0.109,-212.556,747,83,0.752
100,15116,4,1,NEW HAM,200,1,1,SMITH  RC,0.623,-0.468,-176.68114,768,78,0.794
100,14826,4,2,NEW HAM,200,0,1,GREGG  J,0.429,-0.737,-194.62522,657,88,0.744
100,14223,12,1,NEW JER,100,0,1,FLORIO  J,-0.318,-0.101,-123.34134,695,49,0.837
100,14238,12,2,NEW JER,100,0,1,HUGHES  W,-0.153,-0.204,-230.35475,751,95,0.736
100,10739,12,3,NEW JER,100,0,1,HOWARD  J,-0.431,-0.018,-43.43368,433,18,0.905
100,14863,12,4,NEW JER,200,0,1,SMITH  C,0.156,-0.175,-307.28604,758,143,0.667
100,14855,12,5,NEW JER,200,0,1,ROUKEMA  M,0.162,-0.701,-248.26954,741,111,0.715
100,14815,12,6,NEW JER,100,0,1,DWYER  B,-0.373,0.048,-94.41064,734,38,0.879
100,14046,12,7,NEW JER,200,0,1,RINALDO  M,0.023,-0.392,-294.0384,758,136,0.678
100,12042,12,8,NEW JER,100,0,1,ROE  R,-0.326,0.123,-98.78503,706,43,0.869
100,15071,12,9,NEW JER,100,0,1,TORRICELLI,-0.262,-0.118,-114.61991,695,37,0.848
100,8010,12,10,NEW JER,100,0,1,RODINO  P,-0.435,-0.224,-72.26921,706,28,0.903
100,15099,12,11,NEW JER,200,1,1,GALLO  D,0.203,-0.498,-249.05743,756,107,0.719
100,14614,12,12,NEW JER,200,0,1,COURTER  J,0.269,-0.465,-244.62906,685,110,0.7
100,15112,12,13,NEW JER,200,1,1,SAXTON  H,0.238,-0.378,-240.66527,766,106,0.73
100,14631,12,14,NEW JER,100,0,1,GUARINI  F,-0.295,-0.047,-144.87882,730,54,0.82
100,12022,66,1,NEW MEX,200,0,1,LUJAN  M,0.272,-0.059,-276.02679,700,130,0.674
100,14861,66,2,NEW MEX,200,0,1,SKEEN  J,0.301,0.034,-361.84239,764,192,0.623
100,15055,66,3,NEW MEX,100,0,1,RICHARDSON,-0.321,0.227,-132.76734,741,55,0.836
100,15421,13,1,NEW YOR,100,0,1,HOCHBRUECKN,-0.348,0.117,-143.51143,743,63,0.824
100,14214,13,2,NEW YOR,100,0,1,DOWNEY  T,-0.384,-0.341,-93.39958,747,37,0.882
100,15046,13,3,NEW YOR,100,0,1,MRAZEK  R,-0.349,-0.281,-121.17641,726,42,0.846
100,13021,13,4,NEW YOR,200,0,1,LENT  N,0.183,-0.24,-256.36902,714,109,0.698
100,14845,13,5,NEW YOR,200,0,1,MCGRATH  R,0.185,-0.45,-263.58467,680,122,0.679
100,15412,13,6,NEW YOR,100,0,1,FLAKE  F,-0.455,-0.092,-76.36821,657,26,0.89
100,15000,13,7,NEW YOR,100,0,1,ACKERMAN  G,-0.429,-0.165,-75.83021,711,28,0.899
100,10768,13,8,NEW YOR,100,0,1,SCHEUER  J,-0.478,-0.349,-167.31201,694,59,0.786
100,15107,13,9,NEW YOR,100,1,1,MANTON  T,-0.361,0.382,-101.45374,727,44,0.87
